RAJ2000,DEJ2000,Vmag,
2.5068875,44.10966389,8.8,
2.50925417,11.145875,5.56,
2.50859167,-82.224025,5.269,
2.5106,-63.29672778,8.134,
2.51349167,-77.480375,9.1,
2.51416667,46.3905,6.99,
2.51401667,-8.97416111,7.099,
2.5175875,-79.00178056,7.873,
2.52,86.02308889,9.5,
2.519925,33.53923056,8.7,
2.52129167,84.152225,8.6,
2.52192917,38.41492222,10.5,
319.4233417,-59.81554444,11.17,
2.52283333,25.19792222,7.875,
2.52812917,50.80691667,8.7,
2.52810417,47.30691667,9.1,
2.52825,-28.33791944,10.02,
2.53044583,39.64903889,8.71,
2.532375,-78.30065278,6.8,
2.533,-15.17691667,8.9,
2.53886667,-49.14351944,8.4,
2.54234583,-33.28103611,9.3,
2.54362917,-19.98350278,9.467,
2.54364167,64.64673333,7.9,
2.55422083,25.52675833,8.9,
2.55885417,60.02600556,8.1,
2.56824167,50.88496389,8.9,
2.56880833,52.255125,7.2,
2.57512083,-70.83684444,9.37,
2.57851667,-5.24859722,5.836,
2.5802375,46.07228056,5.028,
2.58545833,-22.76916944,9.8,
2.58671667,18.65036111,9.25,
2.589175,-48.14376389,8.8,
2.59515833,-43.52296389,9.32,
2.59625,-13.98391667,8.921,
2.5960875,-11.78584444,8.403,
2.60024583,58.48954722,7.738,
2.60388333,-6.03977222,8.697,
2.6068375,-30.47913333,9.4,
2.60984583,-14.452275,8.352,
2.61142083,28.65296944,7.9,
2.61464583,-73.64954167,9.866,
2.6184125,13.59496389,8.3,
2.620975,51.91250556,8.1,
2.62327917,15.23176944,8.243,
2.62394167,57.16556944,6.74,
2.63492917,33.13066944,6.826,
2.64285,52.31688333,7.9,
2.64465,59.67342222,6.704,
2.65279167,-41.11865833,8.7,
2.65654167,-49.28138889,10.4,
2.65787917,-63.63422778,8.7,
2.65885833,16.843975,9.4,
2.66061667,-73.22440833,6.64,
2.66156667,56.05611667,8,
2.663025,12.82023333,8.503,
2.66360833,2.300625,8.19,
2.66974167,13.22287222,8.3,
2.66970833,2.05559167,7.514,
2.675625,54.89136111,9.09,
2.67677083,-54.40031667,8.6,
2.67852083,-12.57989167,5.842,
2.6880625,58.01836667,7.784,
2.69120417,-38.76892222,8.676,
2.69306667,58.76944722,8.287,
2.6932,55.34290278,8.114,
2.6934875,-21.93350278,7.6,
2.695,-73.507575,9.391,
2.69537083,37.47387778,7.764,
2.69587083,-34.86069444,6.9,
2.69684167,32.24251111,7.96,
2.697125,-57.48702778,8.3,
2.70090833,51.17793611,8.8,
2.701375,49.01075556,8.08,
2.70210417,30.68565278,7.9,
2.72290833,-13.90276667,7.772,
2.725275,-31.21569444,10.2,
2.7339875,48.11061667,8.47,
2.733275,64.963125,9.64,
2.73340417,-42.25170833,9.1,
2.73733333,-2.07461944,8.2,
2.7415,-18.57283889,8.12,
2.74244583,52.44288333,8.89,
2.75595833,29.55010556,8.8,
2.7652375,13.75036944,8.5,
2.76924583,-5.783975,10.857,
2.76955833,5.20883333,11.547,
2.76894583,-10.87799722,9.081,
2.7737125,4.13299722,7.504,
2.77837917,26.33791111,9.9,
2.782975,57.58799167,6.6,
2.78730417,-87.41440833,8.8,
2.78761667,-7.37631111,8.8,
2.78875,49.54683333,8.1,
2.79022917,-3.32139444,6.79,
2.80932917,6.18018611,10.2,
2.81164167,10.63595556,8.39,
2.81532917,7.94804722,7.749,
2.81609167,-15.46803333,4.892,
2.82341667,-20.72488889,11.8,
2.82280417,-29.64033889,8.9,
2.8244375,-40.37271944,7.8,
2.82496667,-32.80078889,8.58,
2.8318125,-32.40384444,8.455,
2.83855417,58.34983611,9.5,
2.84099583,50.84323056,9,
2.84236667,74.48454722,7.136,
2.843475,30.44958056,7.96,
2.85170833,23.81820556,8.237,
2.85187083,-8.35919722,9.805,
2.8723125,-18.70697222,8.484,
2.87267917,35.93082222,9.33,
2.877625,-49.63002778,8.95,
2.87927083,-1.123175,8.3,
2.87976667,40.39897222,8,
2.88106667,-55.74964444,8.4,
2.881625,-34.4602,7.8,
2.8882625,-58.90983611,8.344,
2.8934875,-27.79975556,5.413,
2.89666667,-3.07805556,7.557,
2.89720833,-18.6006,6.8,
2.89812083,7.1215,9.6,
2.89904583,-57.47270278,9,
2.89855,33.68021111,8.5,
2.8987375,-5.06829167,8.3,
2.90185417,-23.63229444,7.86,
2.90247083,-80.17378889,7.2,
2.9034375,-17.96895833,8.9,
2.90496667,58.21193611,7.101,
2.90554583,-72.27558056,8.833,
2.90597083,63.44313333,9.212,
2.90619583,10.32826944,8.6,
2.90891667,-49.65597222,8,
2.9124125,55.96140833,7.5,
2.91582083,28.22496944,8.6,
2.92013333,-9.70279167,8.529,
2.92287917,-39.23028889,9.923,
2.92450833,54.33544444,8,
2.93339167,-35.13310278,5.239,
2.93660833,57.27158889,7.087,
2.94075833,27.51005,8.448,
2.94614167,-33.23436667,8.7,
2.94818333,9.13985,7.6,
2.95087917,-17.55786667,8.9,
2.9588625,28.42333889,7.9,
2.96003333,66.12646667,7.2,
2.9610625,-54.20994444,8.1,
2.96178333,50.98934167,9.45,
2.96244583,-19.70341667,9.72,
2.9623125,-35.54706667,9.3,
2.97492083,-11.16481667,8.5,
2.97769583,-33.03730833,9.3,
2.97834167,-22.8178,7.913,
2.9804125,-75.47683889,7.4,
2.98355417,-42.17212778,6.526,
2.99637083,48.15256944,6.164,
2.9970375,-0.22960278,8.4,
3.00565417,23.47176111,6.6,
3.00596667,-54.75071389,7.7,
3.00610833,28.60652222,7.188,
3.00838333,48.68012222,7.5,
3.01235,-13.81302778,6.548,
3.0167625,27.09883333,8.6,
3.02220417,-58.52518889,7.5,
3.02319167,-7.088775,8.7,
3.025375,-7.70211389,8.7,
3.0252875,39.03875833,8.146,
3.02552917,-54.36523611,8.7,
3.02853333,47.49107222,7.3,
3.0340375,53.62395556,6.865,
3.03638333,48.18240556,7.4,
3.04167083,-17.93840833,5.265,
3.04354167,46.77504444,8.8,
3.053825,-27.78463889,8.251,
3.05810833,39.90160556,7.451,
3.058125,-15.16449444,8.8,
3.06579167,43.81825278,8.2,
3.06613333,22.55670278,7.67,
3.07183333,-50.70043611,9,
3.0765375,-40.64596389,10.36,
3.08222917,-57.50607222,10.1,
3.0923625,-8.70988333,8.7,
3.10544167,-61.60583056,9.1,
3.11010417,45.95967778,8.4,
3.1176125,20.23445,8.18,
3.12418333,-56.41341389,9.9,
3.12480417,32.20387778,8.86,
3.12624167,14.56357778,8.59,
3.12627083,-22.06731111,8.734,
3.12845833,-32.32088889,9.125,
3.13344167,-52.33344722,9.2,
3.13665417,-30.85988611,8.661,
3.1373625,24.6363,8.878,
3.1381625,-11.69303611,8.6,
3.1405,21.71236111,11.67,
3.14135833,-88.36293333,7.24,
3.14012083,44.5907,7.436,
3.14235833,44.70716667,6.5,
3.146525,-36.48598889,10,
3.14922083,44.31621944,7.1,
3.15304167,-13.61019444,8.131,
3.1624875,-26.85292222,7.961,
3.16240417,39.28777778,8.5,
3.16455417,9.52777222,10.2,
3.1647125,-59.508025,9.6,
3.16609583,-61.31274722,8.5,
3.16807917,-1.22716111,7.216,
3.16921667,-43.16453333,7.3,
3.17264583,19.77127778,9,
3.18119583,65.54525278,10.6,
3.1873625,4.97544444,9.846,
3.188425,57.22755833,7.388,
3.1909375,31.30975278,9.9,
3.19349583,27.109175,8.19,
3.20024583,46.09556667,6.627,
3.20221667,15.56034444,8.63,
3.20695833,-31.89799444,8.78,
3.2081,-47.51351944,9.86,
3.20965417,37.69362778,6.712,
3.20935417,-57.91276389,7.224,
3.22245833,-22.26429444,8.5,
3.2296875,-3.38144444,7.2,
3.232025,-23.67887222,10.51,
3.236975,35.60715833,8.4,
3.24680833,66.32206389,10.54,
3.24855,29.39290278,8.9,
3.25029167,12.33100278,8.21,
3.25151667,55.85905,7.939,
3.25213333,2.94960833,8.6,
3.2544125,72.52199722,11.1,
3.25450833,62.72804722,7.73,
3.2574875,49.92664167,7,
3.26083333,-45.17680556,10.74,
3.265325,-24.95458889,10.101,
3.266425,-22.470175,6.664,
3.26732917,-23.93909167,9.7,
3.26786667,35.29138611,7.71,
3.26929167,37.41862778,8,
3.27063333,5.63071389,10.59,
3.2749,20.19040556,8.7,
3.28712917,84.04413056,9.4,
3.28455,-7.68254167,7.9,
3.2870375,-22.93549722,8.8,
3.28819583,20.38256389,9,
3.28964167,-27.81354167,8.5,
3.28961667,16.921375,6.55,
3.29215,-43.06525,7.567,
3.29875417,11.72627778,9.6,
3.29985,-30.34983611,10.68,
3.30047083,21.40529444,8.423,
3.30058333,-5.2421,8.1,
3.3029,62.04091667,6.639,
3.30432917,20.75266667,6.9,
3.30733333,-17.18475,7.53,
3.307525,-37.82299722,7.19,
3.308975,15.18355556,2.834,
3.31683333,69.32711111,12.3,
3.31447083,-26.32527778,7.44,
3.32199167,19.52133889,9,
3.32372917,-23.73262222,7.977,
3.32637917,-20.61879444,7.449,
3.3307625,8.92968333,7.72,
3.33101667,-84.99409167,5.769,
3.3356375,49.72357778,7.1,
3.34957083,26.98711111,6.29,
3.35087083,65.61344722,10.29,
3.35252083,19.07146389,9.86,
3.3611375,27.04387778,8.7,
3.3631125,68.24828333,10.89,
3.36695833,-59.9053,8.4,
3.36770833,-0.14841667,10.678,
3.37095833,-36.82889444,10.773,
3.376875,-65.94431667,8.8,
3.37869167,-40.35828333,9.6,
3.3785125,41.03536389,5.698,
3.3848875,0.84710833,9.3,
3.39170417,-29.57549167,8.61,
3.40091667,36.17091667,8.18,
3.40423333,47.19334444,7.98,
3.40450833,-68.19759167,9.3,
3.41165833,80.66579167,10.7,
3.4110625,42.94943056,7.24,
3.41362917,-28.3008,11,
3.41880417,6.58031111,8.6,
3.4261375,-26.02233889,5.941,
3.42689583,-49.19851389,9.3,
4.415775,12.04259167,8.37,
3.42920417,18.63569444,8.08,
3.43490417,-26.28483333,6.167,
3.4351875,52.65882222,8.58,
3.43797083,-48.68420833,6.96,
3.4397875,-23.21462778,7,
3.44049583,8.19347222,7.408,
3.44245833,54.46443333,8.72,
3.4437375,64.86488333,8.075,
3.444025,-48.43289167,8.7,
3.44819583,1.38365556,6.807,
3.45251667,16.58050556,8.98,
3.45568333,17.91813611,9.136,
3.45625833,25.55193333,8.9,
3.4598875,-52.57109722,9.093,
3.45942083,36.86011667,9.3,
3.470125,-74.68716667,8.8,
3.47105833,-56.99984722,7.161,
3.48167083,-17.54549444,7.368,
3.48333333,-52.54586111,8.9,
3.48333333,-9.74254722,8.82,
3.4845875,59.99925,6.88,
3.5004875,-10.95345556,9.424,
3.50517917,-3.90880278,7.455,
3.50520417,0.868775,9.238,
3.507475,41.98334722,8.5,
3.50952917,33.20602778,6.225,
3.51220833,76.02686111,7.1,
3.51211667,44.51218611,8.398,
3.51699583,-74.91194444,7,
3.51677083,-0.03329444,8.4,
3.51849167,-11.31159722,8.362,
3.5175875,-43.18889167,7.27,
3.52285,6.87796667,8.8,
3.5245875,73.39089167,8.364,
3.52784167,60.72031944,7.708,
3.53762917,26.25882222,7.011,
3.54280833,-7.19922778,7.344,
3.54712083,13.5523,8.62,
3.5504,-26.097375,10.25,
3.55459583,35.41801111,8.08,
3.55505,-35.80853889,7.94,
3.560225,55.28329167,7.718,
3.56125,-55.06976111,6.66,
3.56930833,-8.83255833,7.9,
3.576875,-68.91868889,8.2,
3.5801125,52.86113611,8,
3.5843125,-27.53150833,6.46,
3.5851625,-1.18456667,10,
3.58678333,-62.77202222,6.651,
3.58677083,-21.19692222,6.886,
3.58974583,60.34155278,8.51,
3.5894875,4.88581389,9,
3.59341667,76.02211111,7.92,
3.592725,-28.93466389,9.8,
3.59845417,43.84593056,8.167,
3.6019875,-2.19800833,7.237,
3.6065,-27.16988333,8.8,
3.60730417,-40.42025278,8.2,
3.6129875,16.64085278,8.27,
3.61469583,50.30242222,8.219,
3.61510833,-7.78060833,5.03,
3.61562083,-55.69655,10.3,
3.61642083,-18.43135833,9.54,
3.6168,-14.43189722,6.959,
3.61733333,56.25304722,9.22,
3.62644583,-16.67161944,8.9,
3.64052917,41.0326,7,
3.64592083,-47.88150833,8.5,
3.64814583,-31.02333333,9.39,
3.64895833,53.82763333,8.2,
3.65070417,20.20668333,4.798,
3.6522875,1.29680278,7.027,
3.65999167,-18.93295,4.431,
3.6601875,-46.61728056,8.5,
3.66177917,-43.83125278,8.6,
3.66300833,-39.79433611,9.6,
3.66375833,12.23635833,8.6,
5.28399583,20.58713611,10.06,
3.667025,-33.04592778,8.78,
3.6685,-14.80516667,6.64,
3.67064583,-12.74812222,7.9,
3.6728125,51.61683056,8.1,
3.67296667,3.36371944,8.7,
3.67788333,64.56620556,8.402,
3.68502917,-46.03358056,7.2,
3.690425,-39.24328056,11.82,
3.69720833,-28.97533333,10.22,
3.69957083,62.19618333,8.49,
3.701,-14.17788889,6.9,
3.70466667,-37.60761111,9.9,
3.70775,-28.98719444,10.04,
3.708275,23.7934,8.634,
3.70902917,-0.30292778,8.116,
3.7226625,-32.15279444,8.01,
3.72719167,-9.56958889,5.754,
3.73215,-3.027425,7.01,
3.73306667,22.28434167,6.255,
3.73462917,21.54216667,7.2,
3.7428125,-34.90423333,6.165,
3.74520833,8.82069444,6.02,
3.74695833,8.81805556,7.61,
3.75002083,-36.16043056,8.27,
3.74987083,5.58835556,8.6,
3.7541875,66.11394167,9,
3.7559375,-16.05472222,9.14,
3.75805,54.07846389,7.704,
3.7647375,-33.58414444,9.09,
3.76665,52.63965278,7.6,
3.76834583,33.57210556,9.9,
3.769175,-68.53015556,8.573,
3.77821667,33.03043889,7.35,
3.77879583,31.53559444,6.45,
3.78074167,61.76727222,8.44,
3.7832875,-29.00640833,9.085,
3.78838333,34.86817222,7.986,
3.7902125,-44.65065833,8.9,
3.790975,58.42431944,9.96,
3.7911625,17.69161944,8.98,
3.79404167,27.28341667,6.35,
3.79470833,78.01702778,8.06,
3.801125,-68.84956667,8.7,
3.80293333,-34.495225,8.608,
3.8037,27.61193611,8.5,
3.80505833,-24.48492778,9.04,
3.80667917,-42.10344722,8.8,
3.809775,60.34048056,10.58,
3.80999583,-30.9354,9.398,
3.81185417,53.07408056,10.36,
3.81283333,-40.09594444,7.39,
3.81308333,-40.09213889,9,
3.81350417,68.00653889,11.67,
3.81705417,-42.165,8.2,
3.81775833,45.17918889,8.3,
3.8177375,-6.13826389,8.1,
3.81832083,-16.75628056,7.667,
3.82394167,-42.49647778,10.2,
3.82451667,44.20326111,6.763,
3.83982917,28.58713056,7.331,
3.84135833,62.69625556,9.12,
3.84275417,-32.04535,10.8,
3.85245833,-13.05441667,8.6,
3.857875,-30.16924167,8.875,
3.86060417,24.06976667,9.3,
3.86423333,64.27516389,10.66,
3.86375,-3.6542,9.097,
3.86687083,-16.13377222,11.492,
3.872725,-40.45477778,7.6,
3.8773875,52.03621944,9.3,
3.88535,13.41944167,7.93,
3.88890833,-69.75153333,9.1,
3.89056667,50.050375,7.44,
3.89266667,-24.34644444,10.02,
3.91090833,5.84385278,7.04,
3.920775,-71.42602222,8.8,
3.92145833,-26.44218056,10,
3.92572917,-7.30665278,8.8,
3.9276625,11.60959444,9.497,
3.93172083,-35.15034444,8.4,
3.93725833,45.54390833,8.237,
3.93820833,39.02071111,8.6,
3.942225,49.33038333,8,
3.94620833,-66.92409167,8.549,
3.95285833,59.44026944,7.899,
3.95383333,-11.99033333,8.3,
3.95925,42.34386944,8.8,
3.9594625,-24.12291667,10.44,
3.96493333,60.43159167,10.84,
3.96505833,2.70229444,8.397,
3.96558333,-5.60163889,7.5,
3.96614167,-8.876325,8.6,
3.97089583,58.32938611,8.731,
3.97837083,-75.91150833,6.461,
3.97843333,61.00018333,6.45,
3.98045417,-50.16733611,9,
3.98454583,-20.41608056,9.82,
3.98879167,4.251,7.132,
3.99394167,38.75888889,8.033,
3.9993375,-9.47936389,8.58,
4.00022917,-22.42188611,9.763,
4.00779167,-48.26067222,10.9,
4.00859167,14.70727222,8.42,
4.00857083,-67.89955278,8.4,
4.0107625,-42.67108889,8.08,
4.01095417,-43.11874722,10.4,
4.01383333,-71.25178333,9.2,
4.01406667,-25.6574,10.37,
4.01551667,-58.77385278,8.2,
4.0191875,88.40124722,9.3,
4.01949583,-14.05361389,9.23,
4.0225125,8.1153,8,
4.03387083,-37.56161667,9.27,
4.03696667,-31.44640278,5.659,
4.03944583,47.89296111,8.87,
4.04299167,-27.77834444,9.352,
4.04514167,55.86826944,9.01,
4.05227917,-79.85123056,6.586,
4.04562917,-63.16206389,8.5,
4.0481375,30.53261389,8.8,
4.06170833,19.86052778,12.3,
4.0597125,76.95083333,6.35,
4.061,35.17820556,8.9,
4.06900417,-22.57800833,9.58,
4.08232917,-33.47011111,9.53,
4.0859625,71.93095278,9.9,
4.08711667,16.64640556,9.745,
4.08983333,43.59533333,6.12,
4.09074167,-7.03014167,8.67,
4.0927375,-19.39965556,8.816,
4.0972125,-34.82952778,9,
4.09766667,-22.58816389,7.58,
4.10049583,-43.78019722,7.6,
4.10222917,-46.71972222,11.06,
4.10169167,-70.39233333,7.2,
4.107175,53.94566667,7.3,
4.1154,-36.79625,9.2,
4.130975,-66.690125,7.7,
4.130875,-56.224575,9.2,
4.13492083,-55.46949444,7.8,
4.13535,-32.76045833,7.368,
4.13978333,-38.83073889,9.75,
4.140175,-17.895425,8.563,
4.1416,-13.40392222,7.2,
4.14190833,8.24009444,6.115,
4.14480833,15.83719722,8.324,
4.14632083,-1.52331944,9.26,
4.15241667,-50.26886944,12.38,
4.15596667,-21.60048333,9.37,
4.159,-4.97757778,9.8,
4.16418333,1.850625,7.05,
4.16588333,11.93821944,8.17,
4.16635,-39.49204722,9.51,
4.17023333,-30.43468889,8.94,
4.17258333,54.66047222,7.32,
4.17525,-32.68866944,6.9,
4.1764,-20.21002222,6.488,
4.17693333,-41.75004167,9.6,
4.1792375,36.62969167,6.99,
4.1805875,20.85673889,9.98,
4.181175,41.84951667,8.64,
4.18559583,36.49142778,7.736,
4.18670833,47.27950278,8.33,
4.18767083,41.06913889,9.3,
4.190225,10.24468333,6.83,
4.190375,13.91691111,7.5,
4.19742083,-46.57427222,8.015,
4.20070417,-78.78016111,6.765,
4.20734583,47.24398056,9.21,
4.2099375,32.45065,10.2,
4.21169167,-49.62775,8.8,
4.21572083,46.6143,7.164,
4.2184625,81.66371667,8.608,
4.22041667,-14.71797222,8.6,
4.224675,-52.65123056,6.84,
4.22439583,-7.19203333,8.9,
4.22479167,-15.47430556,9.22,
4.22497917,49.46178333,6.83,
4.22912917,23.25615278,6.92,
4.23783333,61.53311111,5.73,
4.23931667,63.553125,7.865,
4.2397875,-58.15193333,7.5,
4.25117917,53.2434,7.8,
4.2561125,21.77405556,8.8,
4.25965,84.9551,7.825,
4.26009167,2.37159167,8.5,
4.26265417,28.31423056,9.174,
4.26393333,-13.06115,9,
4.27009583,56.90962222,7.3,
4.27135417,10.50205833,8.709,
4.27307083,-1.65304722,8.42,
4.27287083,38.68156389,4.61,
4.27360417,31.07418056,7.682,
4.27650833,40.94836111,8.986,
4.2785,-12.04019167,8.6,
4.2813,48.56465278,8.8,
4.28575417,-36.68004722,10.5,
4.287725,47.94748333,5.884,
4.2977,18.17818611,9.9,
4.30039583,-18.30572778,10.674,
4.29991667,-61.25839722,8.6,
4.30104583,-44.36441389,8.637,
4.30176667,23.597675,7.9,
4.304825,-14.10914444,9.514,
4.3158375,24.66123056,8.55,
4.31589583,-4.449025,8.947,
4.31622083,54.98076111,7.8,
4.3190875,-43.85284722,7.952,
4.32779583,62.82573333,8.546,
4.32945,2.47693611,9.3,
4.33225417,0.59002222,8.94,
4.33461667,29.18300833,11.54,
4.3397375,-71.91576389,10.19,
4.34041667,16.5085,9.8,
4.3440375,18.85945,10.4,
4.34316667,16.51030556,8.78,
4.35016667,-44.65133056,8.3,
4.35154167,8.87619444,7.79,
4.35192083,-51.52243611,9.3,
4.35229167,-66.56722222,8.3,
4.36562083,-46.33581944,9.3,
4.36696667,-65.6615,9.3,
4.36954167,0.32147222,7.71,
4.37597917,-47.43316944,11.36,
4.37676667,-59.951325,11,
4.37742917,45.76590278,8.797,
4.38369167,50.28792778,10.53,
4.38625417,-19.05107222,6.446,
4.38753333,36.55039722,7.575,
4.39403333,-69.87829167,8.248,
4.39560833,65.26888056,12.12,
4.38770833,24.66813889,10.6,
4.40192917,-64.37906944,11.3,
4.41165833,-52.80069722,10.421,
4.41115417,44.74484167,8.09,
4.41806667,37.53756111,9.07,
4.42075,-8.68313889,10.992,
4.4214,-60.79926944,7.687,
4.42276667,73.63754722,9.39,
4.42919583,51.43313333,6.139,
4.43652083,26.56935833,9.149,
4.43708333,53.71136111,7.7,
4.4396875,-48.16146667,11,
4.44607083,-66.35880278,7.789,
4.44632917,-3.274625,10.432,
4.44878333,1.68875556,6.179,
4.44847917,-6.15461111,8.287,
4.45111667,-6.18854722,9.96,
4.45162083,-1.86272222,7.104,
4.45472917,-79.232425,7.922,
4.4559125,-48.06250833,9.1,
4.45824583,16.3311,7.217,
4.45995833,59.05758611,7.714,
4.46331667,20.22696111,6.94,
4.46443333,-49.29076944,10,
4.46429167,51.07452222,8.66,
4.46478333,4.95313333,9.3,
4.4684375,-17.56715278,9.437,
4.47012083,44.57796111,7.37,
4.47010833,7.865925,7.53,
4.47607917,18.045075,8.7,
4.47760417,0.37793056,8.875,
4.48307083,4.69882778,12.22,
4.4847,12.77152778,6.6,
4.48488333,-25.91661111,8.208,
4.48729167,34.57547222,8.379,
4.49035417,40.22683889,9.94,
4.49200833,-7.84571944,9.4,
4.49540833,-13.45563056,6.511,
4.49786667,40.74671944,7.746,
4.50104167,9.51205556,8.7,
4.50283333,9.51469444,8.8,
4.50382917,31.29173889,8.29,
4.5095625,-21.83166944,8.3,
4.51169583,-69.06176944,8.6,
4.51332917,-45.76290278,9.2,
4.52283333,-83.06133889,9.7,
4.52575833,-26.90768889,9.7,
4.53093333,-51.67001667,9.2,
4.53277083,3.79675,7.197,
4.5382875,46.21423889,6.82,
4.54156667,-52.96794444,9.3,
4.5426625,-65.06324444,9,
4.54390417,34.31026667,10.2,
4.55047917,52.41275,8.1,
4.56125,72.94661944,7.5,
4.56904583,-75.66321389,8.418,
4.56915833,10.2028,10.897,
4.57068333,-21.13842222,6.688,
4.57190833,11.20635,6.062,
4.57394583,61.72713611,7.63,
4.57577083,-34.17344722,8.691,
4.57663333,19.40438889,8.7,
4.57685417,-36.50966389,6.7,
4.57720833,-2.014825,8.88,
4.57754583,-52.12341667,9.7,
4.58169583,-63.66679444,9.4,
4.58194167,36.78525556,4.511,
4.58245417,44.55835278,7.5,
4.597125,44.02325,8.09,
4.58636667,-49.90555556,7.7,
4.586625,30.39591944,7.096,
4.58816667,49.50983333,7.842,
4.60257083,83.36759444,8.233,
4.60406667,22.88006667,7.984,
4.60854583,-63.47745833,7.468,
4.6136875,21.47761667,8.8,
4.615425,-55.42607222,9.5,
4.615825,76.27643889,7.188,
4.6170375,-35.31217222,11.262,
4.61966667,62.20274167,6.96,
4.6231875,-46.53221389,7.466,
4.62616667,26.13955556,6.93,
4.63329167,-27.95191667,8.504,
4.63360417,41.98439167,8.3,
4.6388375,-40.28451389,9.305,
4.65141667,35.98997222,8.1,
4.65943333,31.51721111,5.885,
4.66072083,-31.70130556,9.654,
4.6651,22.87973889,7.14,
4.66965833,44.62987778,7.2,
4.67081667,12.69504722,8,
4.6732,-17.03116111,9.45,
4.67453333,-8.05305,6.46,
4.675225,-29.95692778,8.372,
4.67580833,43.79133889,6.102,
4.67751667,-43.23561389,6.324,
4.6782625,15.99043611,8.64,
4.68447917,-60.83077778,8,
4.68720833,68.78094444,10.2,
4.68832917,-19.35994167,9.706,
4.6913125,-39.67732222,9.256,
4.69216667,-68.56921389,8.8,
4.69825,-10.94908333,8.169,
4.699625,68.500175,8.24,
4.70750833,30.39281944,11.61,
4.71338333,1.06304722,10.361,
4.72291667,-23.28923611,10.38,
4.72732083,-33.3243,8.818,
4.729775,-23.16428611,9.1,
4.73068333,-49.087,9.8,
4.73170833,-11.58922222,8.6,
4.73165,-59.13205556,9.5,
4.7348625,52.17273889,7.6,
4.73644583,56.33855556,10,
4.73697917,63.28819167,7.7,
4.74079583,63.57198611,8.94,
4.74312917,-26.29393611,10.303,
4.74387917,50.69411111,7.844,
4.74612083,-15.99735556,9.44,
4.75211667,60.33530833,7.825,
4.75275,-24.44289722,9.156,
4.761625,15.03588611,8.8,
4.76219583,53.29826944,8.8,
4.76373333,22.36871667,8.74,
4.77165,-77.98876111,7.787,
4.77302917,-9.96473889,9.917,
4.775125,-56.46085,9.3,
4.77874167,17.57243056,9.24,
4.78139583,7.28246667,8.949,
4.7827125,-67.57863889,9.6,
4.7880625,-24.25281944,9.113,
4.79990417,16.31496944,8.6,
4.801625,-3.05372222,10.931,
4.80208333,70.04966389,9.9,
4.80334167,13.57695278,8.192,
4.80753333,55.97145278,8.9,
4.80991667,59.70469444,7.8,
4.81313333,-33.90907778,8.98,
4.81924167,0.52060833,7.927,
4.82229167,-19.90855556,11.7,
4.821175,14.05478611,8.36,
4.8232875,53.02073889,9.8,
4.82536667,73.12258056,7.286,
4.82819167,59.13915556,7.37,
4.8355125,-46.49907778,7.4,
4.839525,-40.12128611,8.118,
4.84159167,26.45395833,7.592,
4.84319583,9.04404167,8.32,
4.84372083,-53.844225,7.8,
4.84364167,-14.83276111,9.2,
4.846075,67.32343889,8,
4.84767083,75.23680833,9.2,
4.84772083,19.99896667,7.6,
4.85114583,-59.69090556,7.959,
4.853825,-37.75920278,9.712,
4.856975,-8.82392778,3.559,
4.85779167,13.86464444,8.7,
4.858475,-70.66144444,8.2,
4.87040417,-17.67881944,7.95,
4.87168333,5.76018611,8.9,
4.87306667,-54.01164444,8.4,
4.87760833,31.98058333,10.1,
4.89274583,-21.80722222,7.7,
4.89537917,-50.42948611,7.6,
4.9019875,-69.10291944,8.753,
4.9021375,-7.22403611,7.103,
4.9070875,-43.08214167,9.4,
4.92300833,40.72935556,6.349,
4.92349167,-30.65855833,9.144,
4.93136667,-56.85151389,9.6,
4.94057083,24.01599444,9,
4.94475833,36.96217222,7.3,
4.94603333,74.27649722,8.475,
4.94867083,-12.35809167,8.1,
4.95415,-60.91212222,8,
4.9550375,50.75012778,8.27,
4.957625,69.88713889,9.089,
4.95864583,-22.39134167,9.5,
4.95921667,57.65973333,8.3,
4.96197917,-2.47888889,6.97,
